id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn02460_c0	<=>	Cytosol_0	123741_gene	ATP:1D-myo-inositol-1,4,5-trisphosphate 3-phosphotransferase		-14.03		(1)  cpd00002[c0] + (1)  cpd00916[c0] <=> (1)  cpd00008[c0] + (1)  cpd00934[c0]	(1)  ATP[c0] + (1)  Ins(1,4,5) P3[c0] <=> (1)  ADP[c0] + (1)  Inositol 1,3,4,5-tetrakisphosphate[c0]	rxn02460		R03433	Inositol phosphate metabolism	Biosynthesis|CYCLITOLS-DEG|Cyclitols-Biosynthesis|Degradation|Lipid-Biosynthesis|Phospholipid-Biosynthesis|Phytate-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives
rxn13344_c0	<=>	Cytosol_0	123741_gene	inositol-1,3,4,5-triphosphate 6-kinase, nucleus		-14.03		(1)  cpd00002[c0] + (1)  cpd00934[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00943[c0]	(1)  ATP[c0] + (1)  Inositol 1,3,4,5-tetrakisphosphate[c0] <=> (1)  ADP[c0] + (1)  H+[c0] + (1)  Inositol 1,3,4,5,6-pentakisphosphate[c0]	rxn13344	MI1345PKn			
rxn08413_c0	<=>	Cytosol_0	38942_gene	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA)		2.16		(1)  cpd15204[c0] <=> (1)  cpd00001[c0] + (1)  cpd14937[c0]	(1)  (S) -3-Hydroxyoctadecanoyl-CoA[c0] <=> (1)  H2O[c0] + (1)  (2E) -Octadecenoyl-CoA[c0]	rxn08413	ECOAH8			
rxn04040_c0	<=>	Cytosol_0	123741_gene	ATP:1D-myo-inositol-1,4,5-trisphosphate 6-phosphotransferase		-14.03		(1)  cpd00002[c0] + (1)  cpd00916[c0] <=> (1)  cpd00008[c0] + (1)  cpd08377[c0]	(1)  ATP[c0] + (1)  Ins(1,4,5) P3[c0] <=> (1)  ADP[c0] + (1)  Inositol 1,4,5,6-tetrakisphosphate[c0]	rxn04040		R05800	Inositol phosphate metabolism	Biosynthesis|CYCLITOLS-DEG|Cyclitols-Biosynthesis|Degradation|Phytate-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives
rxn04041_c0	<=>	Cytosol_0	123741_gene	ATP:1D-myo-inositol-1,4,5-trisphosphate 6-phosphotransferase		-14.03		(1)  cpd00002[c0] + (1)  cpd08377[c0] <=> (1)  cpd00008[c0] + (1)  cpd00943[c0]	(1)  ATP[c0] + (1)  Inositol 1,4,5,6-tetrakisphosphate[c0] <=> (1)  ADP[c0] + (1)  Inositol 1,3,4,5,6-pentakisphosphate[c0]	rxn04041		R05801	Inositol phosphate metabolism	Biosynthesis|CYCLITOLS-DEG|Cyclitols-Biosynthesis|Degradation|Lipid-Biosynthesis|Phospholipid-Biosynthesis|Phytate-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION|SUGAR-DERIVS|Sugar-Derivatives
rxn06444_c0	<=>	Cytosol_0	129608_gene	L-Phenylalanine:tRNA(Ala) ligase (AMP-forming)				(1)  cpd00002[c0] + (1)  cpd00066[c0] + (1)  cpd11919[c0] <=> (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd12335[c0]	(1)  ATP[c0] + (1)  L-Phenylalanine[c0] + (1)  tRNA(Phe) [c0] <=> (1)  PPi[c0] + (1)  AMP[c0] + (1)  H+[c0] + (1)  L-Phenylalanyl-tRNA(Phe) [c0]	rxn06444	PHETRS	R03660	Aminoacyl-tRNA biosynthesis	
rxn02834_c0	<=>	Cytosol_0	149412_gene	Phosphoribosyl-ATP pyrophosphohydrolase		-27.3		(1)  cpd00001[c0] + (1)  cpd01775[c0] <=> (1)  cpd00012[c0] + (2)  cpd00067[c0] + (1)  cpd01777[c0]	(1)  H2O[c0] + (1)  Phosphoribosyl-ATP[c0] <=> (1)  PPi[c0] + (2)  H+[c0] + (1)  Phosphoribosyl-AMP[c0]	rxn02834	HIS4_1	R04035	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn02219_c0	<=>	Cytosol_0	113818_gene	3-Indoleacetonitrile aminohydrolase		1.8		(2)  cpd00001[c0] + (1)  cpd01881[c0] <=> (1)  cpd00013[c0] + (1)  cpd00703[c0]	(2)  H2O[c0] + (1)  3-Indoleacetonitrile[c0] <=> (1)  NH3[c0] + (1)  Indoleacetate[c0]	rxn02219	NIT2_1	R03093	Tryptophan metabolism	Activation|Activation-Inactivation-Interconversion|Auxin-Biosynthesis|Biosynthesis|Degradation|GLUCOSINOLATE-DEG|HORMONE-SYN|N-CONTAINING-GLUCOSIDE-DEG|N-CONTAINING-SECONDARY-CMPD-DEG|PWYQT-4476|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-DEGRADATION
rxn01360_c0	<=>	Cytosol_0	49123_gene	(S)-dihydroorotate:fumarate oxidoreductase	1.3.98.1	-10.22		(1)  cpd00007[c0] + (1)  cpd00282[c0] <=> (1)  cpd00025[c0] + (1)  cpd00247[c0]	(1)  O2[c0] + (1)  S-Dihydroorotate[c0] <=> (1)  H2O2[c0] + (1)  Orotate[c0]	rxn01360	DHORD	R01867	Pyrimidine metabolism	
rxn00095_c0	<=>	Cytosol_0	113356_gene	P1,P4-bis(5'-adenosyl)-tetraphosphate nucleotidebisphosphohydrolase	3.6.1.41	-9.31		(1)  cpd00001[c0] + (1)  cpd00924[c0] <=> (2)  cpd00008[c0]	(1)  H2O[c0] + (1)  AppppA[c0] <=> (2)  ADP[c0]	rxn00095	AP4AH	R00125	Purine metabolism	
rxn00743_c0	<=>	Cytosol_0	54238_gene	Glycerone phosphate phosphohydrolase		7.21		(1)  cpd00001[c0] + (1)  cpd00095[c0] <=> (1)  cpd00009[c0] + (1)  cpd00157[c0]	(1)  H2O[c0] + (1)  Glycerone-phosphate[c0] <=> (1)  Phosphate[c0] + (1)  Glycerone[c0]	rxn00743	ALKP	R01010		
rxn01106_c0	<=>	Cytosol_0	153671_gene	2-Phospho-D-glycerate 2,3-phosphomutase		0		(1)  cpd00482[c0] <=> (1)  cpd00169[c0]	(1)  2-Phospho-D-glycerate[c0] <=> (1)  3-Phosphoglycerate[c0]	rxn01106	GPM1_2	R01518	Glycolysis / Gluconeogenesis|Glycine, serine and threonine metabolism|Methane metabolism	ANAEROFRUCAT-PWY|ANAGLYCOLYSIS-PWY|Biosynthesis|C1-COMPOUNDS|CARBO-BIOSYNTHESIS|CARBOXYLATES-DEG|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|GLUCONEO-PWY|GLYCOLYSIS|GLYCOLYSIS-E-D|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|Gluconeogenesis|P122-PWY|P124-PWY|P341-PWY|P441-PWY|P461-PWY|SECONDARY-METABOLITE-DEGRADATION|SUCROSE-DEG|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides|TCA-VARIANTS|Xylose-Degradation
rxn02166_c0	<=>	Cytosol_0	54238_gene	4-Nitrophenyl phosphate phosphohydrolase		7.21		(1)  cpd00001[c0] + (1)  cpd02135[c0] <=> (1)  cpd00009[c0] + (1)  cpd00646[c0]	(1)  H2O[c0] + (1)  4-Nitrophenyl phosphate[c0] <=> (1)  Phosphate[c0] + (1)  PNP[c0]	rxn02166		R03024	Aminobenzoate degradation	
rxn00863_c0	<=>	Cytosol_0	149412_gene	L-histidinal:NAD+ oxidoreductase		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd01324[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd00119[c0]	(1)  H2O[c0] + (1)  NAD[c0] + (1)  L-Histidinal[c0] <=> (1)  NADH[c0] + (2)  H+[c0] + (1)  L-Histidine[c0]	rxn00863		R01163	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn02159_c0	<=>	Cytosol_0	149412_gene	L-Histidinol:NAD+ oxidoreductase		5.22		(1)  cpd00003[c0] + (1)  cpd00641[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd01324[c0]	(1)  NAD[c0] + (1)  L-Histidinol[c0] <=> (1)  NADH[c0] + (1)  H+[c0] + (1)  L-Histidinal[c0]	rxn02159		R03012	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn01791_c0	<=>	Cytosol_0	118409_gene	(R)-Pantoate:beta-alanine ligase (AMP-forming)	6.3.2.1	-26.84		(1)  cpd00002[c0] + (1)  cpd00085[c0] + (1)  cpd00408[c0] <=> (1)  cpd00012[c0] + (1)  cpd00018[c0] + (2)  cpd00067[c0] + (1)  cpd00644[c0]	(1)  ATP[c0] + (1)  beta-Alanine[c0] + (1)  Pantoate[c0] <=> (1)  PPi[c0] + (1)  AMP[c0] + (2)  H+[c0] + (1)  PAN[c0]	rxn01791	PANTS	R02473	beta-Alanine metabolism|Pantothenate and CoA biosynthesis	Biosynthesis|CoA-Biosynthesis|Cofactor-Biosynthesis|PANTO-PWY|PANTOSYN-PWY|Pantothenate-Biosynthesis|Vitamin-Biosynthesis
rxn06435_c0	<=>	Cytosol_0	115882_gene	L-Cysteine:tRNA(Cys) ligase (AMP-forming)				(1)  cpd00002[c0] + (1)  cpd00084[c0] + (1)  cpd11910[c0] <=> (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd12255[c0]	(1)  ATP[c0] + (1)  L-Cysteine[c0] + (1)  tRNA(Cys) [c0] <=> (1)  PPi[c0] + (1)  AMP[c0] + (1)  H+[c0] + (1)  L-Cysteinyl-tRNA(Cys) [c0]	rxn06435	CYSTRS	R03650	Aminoacyl-tRNA biosynthesis	
rxn02290_c0	<	Cytosol_0	Unknown	(S)-2,3-Epoxysqualene mutase (cyclizing, lanosterol-forming)_c0		-86.57		(1)  cpd00776[c0] <= (1)  cpd01188[c0]	(1)  Squalene 2,3-oxide[c0] <= (1)  Lanosterol[c0]	rxn02290	ERG7	R03199	Steroid biosynthesis	Biosynthesis|ERGOSTEROL-SYN-PWY|Lipid-Biosynthesis|PWY66-3|PWY66-341|PWY66-4|PWY66-5|Sterol-Biosynthesis
rxn03397_c0	>	Cytosol_0	Unknown	UDP-L-rhamnose:flavonol-3-O-D-glucoside L-rhamnosyltransferase_c0		-19.42		(1)  cpd00017[c0] + (1)  cpd03447[c0] => (1)  cpd00019[c0] + (1)  cpd00067[c0] + (1)  cpd03448[c0]	(1)  S-Adenosyl-L-methionine[c0] + (1)  2-Octaprenyl-6-methoxy-1,4-benzoquinone_c0[c0] => (1)  S-Adenosyl-homocysteine[c0] + (1)  H+[c0] + (1)  2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone[c0]	rxn03397	URFGTT	R04990	Ubiquinone and other terpenoid-quinone biosynthesis	
rxn05161_c0	>	Cytosol_0	Unknown	nonpolar-amino-acid-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00107[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00107[c0]	(1)  H2O[c0] + (1)  ATP[c0] + (1)  L-Leucine[e0] => (1)  ADP[c0] + (1)  Phosphate[c0] + (1)  H+[c0] + (1)  L-Leucine[c0]	rxn05161	LEUabc			
rxn13399_c0	<	Cytosol_0	Unknown	Squalene epoxidase, endoplasmic reticular (NAD)_c0		-98.72		(1)  cpd00004[c0] + (1)  cpd00007[c0] + (1)  cpd00067[c0] + (1)  cpd00559[c0] <= (1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00776[c0]	(1)  NADH[c0] + (1)  O2[c0] + (1)  H+[c0] + (1)  Supraene[c0] <= (1)  H2O[c0] + (1)  NAD[c0] + (1)  Squalene 2,3-oxide[c0]	rxn13399	SQLErx			
rxn13752_c0	<	Cytosol_0	Unknown	Tetrathionate Reductase_c0		-3.59		(1)  cpd01414[c0] + (1)  cpd17026[e0] <= (2)  cpd00268[c0] + (1)  cpd17027[e0]	(1)  Tetrathionate_c0[c0] + (1)  methymenaquinol 7_e0[e0] <= (2)  H2S2O3[c0] + (1)  methylmenaquinone 7_e0[e0]	rxn13752	TTTNTR4			
rxn12638_c0	>	Cytosol_0	Unknown	methionyl aminopeptidase_c0		-93.58		(1)  cpd00001[c0] + (1)  cpd11588[c0] => (1)  cpd00033[c0] + (1)  cpd00129[c0]	(1)  H2O[c0] + (1)  gly-pro-L_c0[c0] => (1)  Glycine[c0] + (1)  L-Proline[c0]	rxn12638	MEAMP1(gly-pro-L)			
rxn13784_c0	>	Cytosol_0	Unknown	RNA transcription_c0				 => (1)  cpd17043[c0]	 => (1)  RNA transcription_c0[c0]	rxn13784				
rxn05544_c0	>	Cytosol_0	Unknown	oligopeptide-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd11583[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd11583[c0]	(1)  H2O[c0] + (1)  ATP[c0] + (1)  Ala-Leu[e0] => (1)  ADP[c0] + (1)  Phosphate[c0] + (1)  H+[c0] + (1)  Ala-Leu_c0[c0]	rxn05544	DIPEPabc6			
rxn01653_c0	>	Cytosol_0	Unknown	5-Formyltetrahydrofolate cyclo-ligase (ADP-forming)_c0		-8.22		(1)  cpd00002[c0] + (1)  cpd02197[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00347[c0]	(1)  ATP[c0] + (1)  5-Formyltetrahydrofolate[c0] => (1)  ADP[c0] + (1)  Phosphate[c0] + (1)  5-10-Methenyltetrahydrofolate[c0]	rxn01653	FTHFCL	R02301	One carbon pool by folate	Biosynthesis|Cofactor-Biosynthesis|Folate-Biosynthesis|Vitamin-Biosynthesis
rxn12224_c0	>	Cytosol_0	Unknown	2-octaprenyl-6-methoxyphenol hydroxylase_c0		-80.8267		(1)  cpd00007[c0] + (1)  cpd03446[c0] => (1)  cpd00001[c0] + (1)  cpd03447[c0]	(1)  O2[c0] + (1)  2-Octaprenyl-6-methoxyphenol[c0] => (1)  H2O[c0] + (1)  2-Octaprenyl-6-methoxy-1,4-benzoquinone_c0[c0]	rxn12224				
rxn00566_c0	>	Cytosol_0	Unknown	L-Cysteine hydrogen-sulfide-lyase (deaminating; pyruvate-forming)_c0		-7.77		(1)  cpd00001[c0] + (1)  cpd00084[c0] => (1)  cpd00013[c0] + (1)  cpd00020[c0] + (1)  cpd00067[c0] + (1)  cpd00239[c0]	(1)  H2O[c0] + (1)  L-Cysteine[c0] => (1)  NH3[c0] + (1)  Pyruvate[c0] + (1)  H+[c0] + (1)  H2S[c0]	rxn00566		R00782	Cysteine and methionine metabolism	Amino-Acid-Degradation|CYSTEINE-DEG|Degradation|LCYSDEG-PWY
rxn05164_c0	>	Cytosol_0	Unknown	ATP phosphohydrolase (polar-amino-acid-importing)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00119[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00119[c0]	(1)  H2O[c0] + (1)  ATP[c0] + (1)  L-Histidine[e0] => (1)  ADP[c0] + (1)  Phosphate[c0] + (1)  H+[c0] + (1)  L-Histidine[c0]	rxn05164	HISabc			
rxn05303_c0	>	Cytosol_0	Unknown	TRANS-RXNBWI-115637.ce.maizeexp.ARG_c0		0		(1)  cpd00051[e0] + (1)  cpd00067[e0] => (1)  cpd00051[c0] + (1)  cpd00067[c0]	(1)  L-Arginine[e0] + (1)  H+[e0] => (1)  L-Arginine[c0] + (1)  H+[c0]	rxn05303	ALP1			
rxn05151_c0	>	Cytosol_0	Unknown	ATP phosphohydrolase (polar-amino-acid-importing)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00039[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00039[c0] + (1)  cpd00067[c0]	(1)  H2O[c0] + (1)  ATP[c0] + (1)  L-Lysine[e0] => (1)  ADP[c0] + (1)  Phosphate[c0] + (1)  L-Lysine[c0] + (1)  H+[c0]	rxn05151	LYSabc			
rxn12643_c0	>	Cytosol_0	Unknown	RXN0-6979.c_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd11583[c0] => (1)  cpd00035[c0] + (1)  cpd00107[c0]	(1)  H2O[c0] + (1)  Ala-Leu_c0[c0] => (1)  L-Alanine[c0] + (1)  L-Leucine[c0]	rxn12643	MEAMP1(ala-leu)			
rxn05244_c0	>	Cytosol_0	Unknown	TRANS-RXNBWI-115637.ce.maizeexp.ILE_c0		0		(1)  cpd00067[e0] + (1)  cpd00322[e0] => (1)  cpd00067[c0] + (1)  cpd00322[c0]	(1)  H+[e0] + (1)  L-Isoleucine[e0] => (1)  H+[c0] + (1)  L-Isoleucine[c0]	rxn05244	AGP1_6			
rxn03891_c0	>	Cytosol_0	Unknown	R05612_c0		-22.53		(1)  cpd00113[c0] + (1)  cpd00906[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd02590[c0]	(1)  Isopentenyldiphosphate[c0] + (1)  all-trans-Hexaprenyl diphosphate[c0] => (1)  PPi[c0] + (1)  H+[c0] + (1)  all-trans-Heptaprenyl diphosphate_c0[c0]	rxn03891	HEXTT	R05612		
rxn05618_c0	>	Cytosol_0	Unknown	manganese transport in via proton symport_c0	2.A.55|TC-2.A.55	0		(1)  cpd00030[e0] + (1)  cpd00067[e0] => (1)  cpd00030[c0] + (1)  cpd00067[c0]	(1)  Mn2+_e0[e0] + (1)  H+[e0] => (1)  Mn2+_c0[c0] + (1)  H+[c0]	rxn05618	MNt2			
rxn05306_c0	>	Cytosol_0	Unknown	TRANS-RXNBWI-115637.ce.maizeexp.PHE_c0		0		(1)  cpd00066[e0] + (1)  cpd00067[e0] => (1)  cpd00066[c0] + (1)  cpd00067[c0]	(1)  L-Phenylalanine[e0] + (1)  H+[e0] => (1)  L-Phenylalanine[c0] + (1)  H+[c0]	rxn05306	AGP1_9			
rxn05175_c0	>	Cytosol_0	Unknown	spermidine transport via ABC system_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00264[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00264[c0]	(1)  H2O[c0] + (1)  ATP[c0] + (1)  Spermidine[e0] => (1)  ADP[c0] + (1)  Phosphate[c0] + (1)  H+[c0] + (1)  Spermidine[c0]	rxn05175	SPMDabc			
rxn02304_c0	<	Cytosol_0	Unknown	protoporphyrinogen-IX:oxygen oxidoreductase_c0				(3)  cpd00007[c0] + (2)  cpd00791[c0] <= (6)  cpd00001[c0] + (2)  cpd01476[c0]	(3)  O2[c0] + (2)  ProtoporphyrinogenIX[c0] <= (6)  H2O[c0] + (2)  Protoporphyrin[c0]	rxn02304		R03222	Porphyrin and chlorophyll metabolism	Biosynthesis|CHLOROPHYLL-SYN|Chlorophyll-Biosynthesis|Chlorophyll-a-Biosynthesis|Chlorophyllide-a-Biosynthesis|Cofactor-Biosynthesis|HEME-BIOSYNTHESIS-II|HEME-SYN|PWY0-1415|Porphyrin-Compounds-Biosynthesis
rxn05144_c0	>	Cytosol_0	Unknown	Pyridoxal 5-phosphate synthase_c0		-43.3		(1)  cpd00053[c0] + (1)  cpd00102[c0] + (1)  cpd00171[c0] => (3)  cpd00001[c0] + (1)  cpd00009[c0] + (1)  cpd00016[c0] + (1)  cpd00023[c0] + (1)  cpd00067[c0]	(1)  L-Glutamine[c0] + (1)  Glyceraldehyde3-phosphate[c0] + (1)  D-Ribulose5-phosphate[c0] => (3)  H2O[c0] + (1)  Phosphate[c0] + (1)  Pyridoxal phosphate[c0] + (1)  L-Glutamate[c0] + (1)  H+[c0]	rxn05144				
rxn10160_c0	>	Cytosol_0	Unknown	TRANS-RXN-16.cp_c0		0		(1)  cpd00067[e0] + (1)  cpd00653[e0] => (1)  cpd00067[c0] + (1)  cpd00653[c0]	(1)  H+[e0] + (1)  D-Galactonate[e0] => (1)  H+[c0] + (1)  D-Galactonate[c0]	rxn10160	GALCTNt2r			
rxn05292_c0	>	Cytosol_0	Unknown	TRANS-RXNBWI-115528.ce_c0		0		(1)  cpd10516[e0] => (1)  cpd10516[c0]	(1)  fe3[e0] => (1)  fe3[c0]	rxn05292				
rxn12549_c0	>	Cytosol_0	Unknown	4-Hydroxybenzoate transport via proton symport_c0		0		(1)  cpd00067[e0] + (1)  cpd00136[e0] => (1)  cpd00067[c0] + (1)  cpd00136[c0]	(1)  H+[e0] + (1)  4-Hydroxybenzoate_e0[e0] => (1)  H+[c0] + (1)  4-Hydroxybenzoate[c0]	rxn12549				
rxn03893_c0	>	Cytosol_0	Unknown	all-trans-octaprenyl-diphosphate:4-hydroxybenzoate 3-octaprenyltransferase_c0		-26.44		(1)  cpd00136[c0] + (1)  cpd02557[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd03443[c0]	(1)  4-Hydroxybenzoate[c0] + (1)  Farnesylfarnesylgeraniol[c0] => (1)  PPi[c0] + (1)  H+[c0] + (1)  3-Octaprenyl-4-hydroxybenzoate[c0]	rxn03893	HBZOPT	R05615	Ubiquinone and other terpenoid-quinone biosynthesis	
rxn05156_c0	>	Cytosol_0	Unknown	ornithine transport via ABC system_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00064[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00064[c0] + (1)  cpd00067[c0]	(1)  H2O[c0] + (1)  ATP[c0] + (1)  Ornithine[e0] => (1)  ADP[c0] + (1)  Phosphate[c0] + (1)  Ornithine[c0] + (1)  H+[c0]	rxn05156	ORNabc			
rxn00539_c0	>	Cytosol_0	Unknown	ethanolamine ammonia-lyase (acetaldehyde-forming)_c0		-7.86		(1)  cpd00162[c0] => (1)  cpd00013[c0] + (1)  cpd00071[c0]	(1)  Aminoethanol[c0] => (1)  NH3[c0] + (1)  Acetaldehyde[c0]	rxn00539		R00749	Glycerophospholipid metabolism	AMINE-DEG|Degradation|PWY0-1477
rxn04147_c0	<	Cytosol_0	Unknown	squalene synthase_c0		-48.98		(1)  cpd00005[c0] + (2)  cpd00350[c0] <= (1)  cpd00006[c0] + (2)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd00559[c0]	(1)  NADPH[c0] + (2)  Farnesyldiphosphate[c0] <= (1)  NADP[c0] + (2)  PPi[c0] + (1)  H+[c0] + (1)  Supraene[c0]	rxn04147	SQLS	R06223		
rxn05315_c0	<	Cytosol_0	Unknown	ZN2t4_c0		0		(1)  cpd00034[c0] + (1)  cpd00067[e0] + (1)  cpd00205[e0] <= (1)  cpd00034[e0] + (1)  cpd00067[c0] + (1)  cpd00205[c0]	(1)  Zn2+_c0[c0] + (1)  H+[e0] + (1)  K+[e0] <= (1)  Zn2+_e0[e0] + (1)  H+[c0] + (1)  K+[c0]	rxn05315				
rxf00045_c0	<	Cytosol_0	Unknown	rxf00045_c0				(3)  cpd00017[c0] + (1)  cpd00285[c0] <= (3)  cpd00019[c0] + (1)  cpd00457[c0]	(3)  S-Adenosyl-L-methionine[c0] + (1)  Phosphoethanolamine[c0] <= (3)  S-Adenosyl-homocysteine[c0] + (1)  Phosphocholine[c0]					
rxn00122_c0	>	Cytosol_0	Unknown	ATP:FMN adenylyltransferase_c0	2.7.7.2	1.07		(1)  cpd00002[c0] + (1)  cpd00050[c0] => (1)  cpd00012[c0] + (1)  cpd00015[c0]	(1)  ATP[c0] + (1)  FMN[c0] => (1)  PPi[c0] + (1)  FAD[c0]	rxn00122	FAD1	R00161	Riboflavin metabolism	Biosynthesis|Cofactor-Biosynthesis|Flavin-Biosynthesis|PWY66-366|RIBOSYN2-PWY|Vitamin-Biosynthesis
rxn00161_c0	>	Cytosol_0	Unknown	(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating)_c0		1.32		(1)  cpd00006[c0] + (1)  cpd00130[c0] => (1)  cpd00005[c0] + (1)  cpd00011[c0] + (1)  cpd00020[c0]	(1)  NADP[c0] + (1)  L-Malate[c0] => (1)  NADPH[c0] + (1)  CO2[c0] + (1)  Pyruvate[c0]	rxn00161	ME2	R00216	Pyruvate metabolism|Carbon fixation in photosynthetic organisms	Biosynthesis|CARBO-BIOSYNTHESIS|Carbohydrates-Biosynthesis|Energy-Metabolism|GLUCONEO-PWY|Gluconeogenesis|Photosynthesis
rxn05301_c0	>	Cytosol_0	Unknown	TRANS-RXNBWI-115637.ce.maizeexp.TYR_c0		0		(1)  cpd00067[e0] + (1)  cpd00069[e0] => (1)  cpd00067[c0] + (1)  cpd00069[c0]	(1)  H+[e0] + (1)  L-Tyrosine[e0] => (1)  H+[c0] + (1)  L-Tyrosine[c0]	rxn05301	AGP1_10			
rxn00224_c0	<	Cytosol_0	Unknown	protoheme ferro-lyase (protoporphyrin-forming)_c0				(1)  cpd01476[c0] + (1)  cpd10515[c0] <= (1)  cpd00028[c0] + (2)  cpd00067[c0]	(1)  Protoporphyrin[c0] + (1)  Fe2+[c0] <= (1)  Heme[c0] + (2)  H+[c0]	rxn00224	FCLT	R00310	Porphyrin and chlorophyll metabolism	Biosynthesis|Cofactor-Biosynthesis|HEME-BIOSYNTHESIS-II|HEME-SYN|HEMESYN2-PWY|PWY0-1415|Porphyrin-Compounds-Biosynthesis
rxn13782_c0	>	Cytosol_0	Unknown	Protein biosynthesis_c0				 => (1)  cpd17041[c0]	 => (1)  Protein biosynthesis_c0[c0]	rxn13782				
rxn09677_c0	<	Cytosol_0	Unknown	glutathione (ox) transport via diffusion (extracellular to periplasm)_c0		0		(1)  cpd00111[c0] <= (1)  cpd00111[e0]	(1)  Oxidized glutathione[c0] <= (1)  Oxidized glutathione[e0]	rxn09677	GTHOXti			
rxf11560_c0	<	Cytosol_0	Unknown	rxf11560_c0				(1)  cpd02197[c0] <= (1)  cpd02197[e0]	(1)  5-Formyltetrahydrofolate[c0] <= (1)  5-Formyltetrahydrofolate[e0]					
rxn03983_c0	>	Cytosol_0	Unknown	AMP,sulfite:glutathione-disulfide oxidoreductase (adenosine-5'-phosphosulfate-forming)_c0		18.5		(1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd00081[c0] + (1)  cpd00111[c0] => (2)  cpd00042[c0] + (1)  cpd00193[c0]	(1)  AMP[c0] + (1)  H+[c0] + (1)  Sulfite[c0] + (1)  Oxidized glutathione[c0] => (2)  GSH[c0] + (1)  APS[c0]	rxn03983		R05717		Degradation|Noncarbon-Nutrients|SULFMETII-PWY|Sulfate-Reduction|Sulfur-Assimilation
